image_id,side,top_ratio,vertical_span,density,texture_std,green_saturation,green_dominant_ratio,grass_px
1198361451959243,right,0.5642,0.4921,0.2124,36.0,0.5398,0.9009,581180
1198731659082918,right,0.5153,0.2955,0.0652,28.95,0.4752,0.7356,178540
1198733872328542,right,0.4817,0.378,0.1409,29.87,0.5,0.937,385429
1199499362393399,right,0.6873,0.5647,0.1672,30.9,0.5865,0.8612,457482
1200843832253021,right,0.5825,0.4565,0.1613,28.08,0.3293,0.7043,441362
1201497864970765,right,0.5499,0.5494,0.2039,26.4,0.6105,0.9827,557990
1202060188252082,right,0.5015,0.3211,0.1152,22.11,0.4667,0.8773,315172
1202175812106906,right,0.5183,0.3651,0.1827,26.09,0.5068,0.933,500014
1202198701570232,right,0.5435,0.3622,0.0059,24.57,0.4298,0.2118,16213
1203198781970697,right,0.5776,0.4625,0.1297,26.31,0.2927,0.979,354883
1205022321210188,right,0.582,0.2806,0.1367,31.02,0.4146,0.7948,373943
1205162115037921,right,0.622,0.4881,0.092,22.4,0.2791,0.8498,251830
1205650385096498,right,0.5168,0.496,0.2518,20.27,0.5938,0.9845,689026
1205741951765173,right,0.5529,0.4659,0.137,26.63,0.3125,0.9623,374885
1207760264260890,right,0.5257,0.3271,0.0928,27.8,0.4384,0.7844,253848
1208105747568400,right,0.5326,0.3468,0.1084,36.27,0.3906,0.8145,296571
1208719320867829,right,0.5568,0.4254,0.1877,28.42,0.4545,0.8974,513562
1208801458091773,right,0.6126,0.6122,0.1772,26.14,0.3548,0.6757,484792
1208892437489251,right,0.5217,0.4358,0.1993,23.48,0.5634,0.9684,545391
1209240028044350,right,0.5222,0.4175,0.1485,20.02,0.4722,0.8896,406474
1210642807893649,right,0.4763,0.29,0.098,31.78,0.4366,0.446,268070
1210786257289347,right,0.5198,0.3424,0.0295,32.87,0.2716,0.52,80832
1211097777899873,right,0.5647,0.5642,0.2266,27.43,0.4468,0.9614,620119
1212888660398678,right,0.5217,0.3691,0.0602,30.07,0.3333,0.8181,164818
1212980840953199,right,0.5198,0.5193,0.247,22.24,0.3768,0.9155,675894
1213101500327911,right,0.7041,0.4501,0.083,16.46,0.4048,0.7602,227015
1213658880908921,right,0.4842,0.4753,0.1766,26.44,0.4091,0.9348,483159
1214496577553463,right,0.5321,0.4526,0.2039,25.77,0.5758,0.9016,557871
1214932530184308,right,0.5124,0.4056,0.1307,22.73,0.4615,0.9055,357724
1215493224006419,right,0.7693,0.6863,0.1573,22.62,0.2727,0.3536,430528
1216221993339951,right,0.7372,0.6843,0.2576,21.22,0.4091,0.8946,705034
1217392000368431,right,0.5435,0.4521,0.2135,27.72,0.4259,0.9053,584103
1217493539955388,right,0.5212,0.4096,0.1151,28.2,0.4082,0.7005,315000
1218228886420630,right,0.5692,0.5049,0.2291,30.18,0.5132,0.9064,626891
1218387583080867,right,0.5904,0.4708,0.1739,28.05,0.2533,0.8023,475862
1218845050350202,right,0.7554,0.5934,0.1268,21.0,0.4167,0.7237,346915
1219439996322713,right,0.621,0.4985,0.1887,14.76,0.6897,0.9694,516239
1219695922878615,right,0.5968,0.4827,0.215,26.32,0.3556,0.4451,588213
1220866892812017,right,0.5257,0.5252,0.2486,23.35,0.3659,0.9078,680410
1221046596641178,right,0.4985,0.498,0.0129,30.8,0.3333,0.7232,35395
1221548922710293,right,0.5558,0.4447,0.2207,22.73,0.375,0.546,603812
1221636963391434,right,0.4634,0.2821,0.0506,26.18,0.3043,0.5402,138389
1221840835994856,right,0.707,0.6324,0.2098,30.92,0.6071,0.9662,574132
1222361489859604,right,0.5415,0.4195,0.1939,20.74,0.6049,0.9742,530647
1225207659536401,right,0.4946,0.4116,0.1677,27.87,0.5625,0.9593,458905
1225518635580641,right,0.4788,0.3493,0.1294,26.49,0.4643,0.9037,353987
1225548615569853,right,0.498,0.3869,0.1878,23.65,0.5714,0.9952,513821
1226488015482280,right,0.5613,0.5608,0.2991,24.72,0.44,0.9565,818504
1226531866233741,right,0.541,0.4773,0.2111,31.24,0.5345,0.8849,577698
1226818189359854,right,0.5356,0.5351,0.3062,21.73,0.3596,0.9313,837983
1226822896220294,right,0.5035,0.3646,0.1348,22.44,0.5821,0.9349,368749
1227298688867659,right,0.5929,0.5173,0.2586,41.87,0.4725,0.9243,707778
1227801422636991,right,0.5469,0.4644,0.2118,28.17,0.5455,0.9605,579689
1228294712822645,right,0.5455,0.3202,0.1411,15.74,0.6479,0.9095,386186
1229842465789719,right,0.6719,0.5292,0.2254,22.71,0.4058,0.6309,616779
1230142282515745,right,0.5548,0.2515,0.0684,18.09,0.3553,0.594,187125
1230740032588600,right,0.5059,0.4224,0.1539,26.61,0.3452,0.9632,421225
1231899548870959,right,0.5766,0.5761,0.18,23.8,0.4706,0.7755,492667
1231915968296598,right,0.5558,0.5469,0.1799,19.2,0.4528,0.9784,492174
1233888445353818,right,0.5084,0.5079,0.1493,31.16,0.4706,0.7753,408570
1233895852008694,right,0.6042,0.5252,0.2425,21.98,0.4272,0.9439,663612
1235274375376155,right,0.5776,0.4511,0.1618,26.91,0.5,0.7701,442784
1237183595176429,right,0.503,0.3641,0.1303,18.0,0.3333,0.6407,356556
1237453895248152,right,0.5296,0.5292,0.1846,26.26,0.4444,0.9343,505229
1238806488228455,right,0.5726,0.413,0.036,21.9,0.375,0.24,98584
1240547667967998,right,0.7238,0.6008,0.1736,27.16,0.3333,0.9549,475103
1240748481309412,right,0.5341,0.2243,0.0915,37.36,0.3368,0.2004,250298
1241060564613822,right,0.5464,0.5459,0.2293,31.89,0.5424,0.9538,627526
1241707617840143,right,0.5459,0.4783,0.2063,29.01,0.4769,0.8279,564415
1241742487869599,right,0.5301,0.3972,0.1777,29.66,0.3617,0.5158,486360
1241779121174527,right,0.538,0.3878,0.179,22.13,0.5701,0.8846,489789
1242100554569858,right,0.538,0.2668,0.1136,21.72,0.4352,0.9415,310932
1242547261115958,right,0.5361,0.4684,0.1947,26.76,0.6024,0.9775,532807
1244432070926266,right,0.5435,0.2297,0.1195,22.71,0.4259,0.9689,327001
1245915684107293,right,0.5217,0.3211,0.0839,30.81,0.3056,0.629,229663
1246701300736224,right,0.5637,0.419,0.1857,30.63,0.3505,0.7457,508118
1247223527285630,right,0.5158,0.3671,0.1367,21.54,0.5128,0.9495,374087
1248298340550513,right,0.6245,0.4763,0.1204,33.58,0.4386,0.4312,329591
1248416537209403,right,0.4906,0.3646,0.1699,23.12,0.4906,0.8445,464904
1248812113787884,right,0.5035,0.3187,0.1255,28.19,0.5897,0.9275,343558
1248962827127188,right,0.5593,0.4407,0.1385,30.14,0.3171,0.6144,378897
1249663227050544,right,0.748,0.5983,0.1547,30.68,0.5281,0.7512,423275
1251948130475331,right,0.5509,0.3962,0.1314,29.94,0.3985,0.4233,359540
1252150686777338,right,0.5222,0.2406,0.0565,18.36,0.3649,0.2076,154526
1252170753438092,right,0.4896,0.4056,0.1715,29.23,0.6393,0.9825,469357
1252569220109405,right,0.5321,0.5316,0.2537,28.36,0.4138,0.9639,694372
1254622929892813,right,0.5766,0.3765,0.1805,20.2,0.3429,0.8988,493944
1255776963090427,right,0.4842,0.2001,0.0394,28.39,0.35,0.6336,107945
1257141109652262,right,0.5652,0.4931,0.1447,23.52,0.3958,0.6439,396061
1258220162861635,right,0.5613,0.4886,0.2469,36.07,0.537,0.9499,675741
1258240266153369,right,0.5711,0.4259,0.2115,26.27,0.5169,0.9657,578734
1258724019440436,right,0.5445,0.4797,0.1802,28.04,0.6447,0.9682,493007
1260424166138691,right,0.5573,0.4363,0.1907,31.62,0.5854,0.9687,521761
1260478295928761,right,0.4802,0.4407,0.1889,24.02,0.4681,0.9588,516913
1260580155924333,right,0.5351,0.4629,0.2162,24.11,0.4842,0.9776,591638
1264438365528229,right,0.5455,0.419,0.2077,30.32,0.4835,0.9331,568439
1265661085533533,right,0.7253,0.5909,0.2693,27.42,0.4444,0.9446,736931
1265727185480661,right,0.5193,0.4279,0.2003,21.35,0.58,0.9902,548098
1265915398924016,right,0.502,0.3177,0.0953,26.06,0.4762,0.82,260747
1266553138626222,right,0.5469,0.3701,0.189,23.67,0.56,0.8418,517263
1268260988451703,right,0.498,0.3439,0.0967,29.27,0.4265,0.8007,264605
1268436735339865,right,0.5425,0.4625,0.1748,27.81,0.5909,0.9692,478411
1268650205153044,right,0.4886,0.2821,0.1181,23.87,0.4205,0.7379,323286
1270325941573008,right,0.5464,0.4629,0.135,27.06,0.6023,0.9324,369411
1272552651350152,right,0.538,0.2762,0.1247,22.0,0.4419,0.8714,341203
1272729924903349,right,0.5336,0.4496,0.1812,28.57,0.5,0.9417,495906
1274967971405795,right,0.4758,0.2292,0.0074,37.06,0.314,0.1975,20373
1275640474479856,right,0.5306,0.3888,0.1674,29.35,0.3857,0.535,458101
1275673554402108,right,0.5598,0.3878,0.1919,23.62,0.4,0.8806,525036
1276806547611395,right,0.4921,0.3207,0.0728,33.07,0.2581,0.755,199209
1280282010664893,right,0.5198,0.0553,0.0027,22.11,0.3676,0.8887,7406
1281095300510245,right,0.4911,0.3617,0.124,25.13,0.2936,0.7172,339324
1282836660346258,right,0.4605,0.2485,0.0812,38.63,0.3981,0.6478,222234
1284430623510322,right,0.545,0.4728,0.1811,32.17,0.5607,0.96,495507
1284763400156629,right,0.5385,0.4214,0.185,34.47,0.4054,0.865,506308
1286677926631886,right,0.4911,0.3676,0.1409,25.2,0.4789,0.9222,385475
1287360393227494,right,0.7159,0.6517,0.0376,26.34,0.24,0.458,102910
1290180402939420,right,0.5089,0.4565,0.2373,29.65,0.5645,0.886,649240
1295304985740090,right,0.5469,0.4891,0.1734,20.82,0.5316,0.9955,474426
1296463682506048,right,0.5178,0.3701,0.1461,24.92,0.4194,0.7611,399680
1296936985788224,right,0.7199,0.584,0.1244,19.82,0.65,0.8682,340299
1298723935611927,right,0.5524,0.4116,0.1696,28.8,0.3654,0.6753,464232
1298764585392635,right,0.5321,0.5232,0.2337,20.14,0.5269,0.98,639412
1303711208468902,right,0.5435,0.543,0.1476,20.49,0.3654,0.968,403915
1304218561722729,right,0.5,0.4244,0.1442,25.29,0.5152,0.9504,394564
1310625761093496,right,0.5583,0.4407,0.1928,23.74,0.4211,0.8834,527464
1312507110904636,right,0.5469,0.5025,0.2148,35.15,0.4396,0.7972,587714
1313322467505686,right,0.542,0.3918,0.1612,32.28,0.4337,0.6023,440995
1315745047256063,right,0.498,0.4061,0.1524,28.14,0.4375,0.9285,417031
1326964539282534,right,0.5642,0.5637,0.1958,25.82,0.5349,0.9314,535765
1330147675796788,right,0.5534,0.4293,0.1857,26.14,0.3043,0.9654,508241
1331385155685432,right,0.5336,0.4457,0.1934,29.37,0.4444,0.9181,529310
1332226968671975,right,0.5385,0.3908,0.1814,28.96,0.4211,0.9117,496261
1344027190811206,right,0.5138,0.3582,0.1164,31.23,0.4286,0.8343,318609
1346651537266678,right,0.5395,0.3775,0.0787,26.79,0.3293,0.7225,215474
1348856613715419,right,0.5331,0.4536,0.1821,30.6,0.4538,0.9434,498258
1351405243667846,right,0.6354,0.3854,0.1781,24.97,0.52,0.9503,487249
1354331273047100,right,0.4788,0.3458,0.1045,21.86,0.32,0.875,286000
1356778376222342,right,0.541,0.5405,0.1871,20.28,0.3537,0.8901,511994
1362380895687716,right,0.5375,0.2737,0.132,24.25,0.4021,0.8947,361316
1363804255494057,right,0.5469,0.5464,0.2444,23.52,0.551,0.9542,668739
1365939591942322,right,0.5257,0.4491,0.1674,26.09,0.5417,0.8757,458173
1366117964995627,right,0.5455,0.3725,0.1581,27.24,0.4574,0.8609,432704
1366164158645005,right,0.5257,0.5252,0.1858,27.8,0.5204,0.9172,508433
1366815061403146,right,0.4753,0.2525,0.0475,34.94,0.3077,0.2746,129983
1366920708518570,right,0.5425,0.4728,0.2251,32.06,0.4727,0.8506,616093
1367071494741525,right,0.6378,0.4412,0.181,16.4,0.5641,0.8257,495280
1368112195058464,right,0.5351,0.1438,0.0595,22.43,0.3165,0.744,162835
1369510854923226,right,0.4946,0.2223,0.0786,28.69,0.4768,0.9173,215106
1371250244747908,right,0.4708,0.253,0.0164,22.85,0.3624,0.1034,44920
1372835354318353,right,0.4985,0.3295,0.1,19.86,0.386,0.149,273535
1373173760749192,right,0.504,0.3547,0.161,27.92,0.3529,0.7479,440669
1373561047416914,right,0.5277,0.5272,0.2494,20.96,0.561,0.9521,682552
1374190057815474,right,0.5667,0.4165,0.183,25.56,0.5,0.9544,500843
1375120734362290,right,0.5109,0.4264,0.1288,27.42,0.4545,0.903,352333
1375378953784766,right,0.5,0.2737,0.1062,17.27,0.3929,0.1904,290501
1376265260393286,right,0.5855,0.585,0.2355,36.0,0.566,0.9273,644552
1376531923737684,right,0.6018,0.3404,0.1575,25.71,0.439,0.9033,430962
1376664543663908,right,0.5346,0.3992,0.1902,25.03,0.45,0.923,520521
1376907794187840,right,0.5479,0.3513,0.1709,21.45,0.4458,0.9892,467637
1377784457423045,right,0.5015,0.3523,0.141,30.48,0.4286,0.7109,385943
1377931273645010,right,0.5395,0.3118,0.1406,22.95,0.4792,0.9787,384762
1378993830097559,right,0.544,0.5435,0.1865,29.42,0.5909,0.9709,510422
1379310013971318,right,0.5346,0.5341,0.3046,25.71,0.4444,0.9531,833581
1379941620596788,right,0.5395,0.3696,0.1016,23.98,0.3125,0.3491,277904
1380221976610683,right,0.5375,0.4086,0.2099,25.84,0.5,0.9689,574283
1380751097133066,right,0.5405,0.4234,0.1704,31.8,0.5098,0.9183,466166
1381863716757325,right,0.5331,0.4684,0.1877,24.24,0.6071,0.9377,513508
1382126833652436,right,0.5627,0.4397,0.1887,32.91,0.3895,0.7224,516356
1382343316960531,right,0.6942,0.543,0.2321,24.62,0.5556,0.7834,635161
1382428236685293,right,0.5114,0.3903,0.1887,29.51,0.5068,0.9131,516397
1384536003155994,right,0.4867,0.2969,0.1003,28.28,0.3548,0.722,274546
1387024262637164,right,0.5568,0.4832,0.2137,34.01,0.4717,0.8434,584784
1390540386088057,right,0.7184,0.6477,0.2752,28.76,0.5938,0.968,752948
1392451065705678,right,0.538,0.4664,0.2073,28.96,0.5571,0.9732,567143
1392684475663658,right,0.5623,0.4432,0.1206,30.21,0.2712,0.6589,330038
1393324159000702,right,0.5375,0.4382,0.2019,26.38,0.3158,0.6219,552616
1393663855788904,right,0.5361,0.3305,0.0464,28.05,0.25,0.5607,127082
1394479101616319,right,0.5623,0.5618,0.1785,27.2,0.5385,0.9586,488532
1395769838118856,right,0.4748,0.3226,0.0549,29.85,0.3333,0.5869,150149
1395914548688573,right,0.5464,0.3893,0.2157,19.44,0.4318,0.8159,590224
1396068288475881,right,0.5484,0.4941,0.2128,17.53,0.5263,0.8846,582322
1397157948541553,right,0.6374,0.5005,0.251,21.33,0.5231,0.8673,686790
1397313935193024,right,0.5361,0.4135,0.1748,27.01,0.62,0.9822,478324
1397316825192590,right,0.5341,0.4531,0.2067,24.35,0.5538,0.9528,565725
1398370454993142,right,0.4713,0.3009,0.0581,37.15,0.3205,0.588,158989
1398792338463716,right,0.5494,0.4229,0.0733,24.61,0.3396,0.5448,200668
1400461571816334,right,0.5203,0.5198,0.1322,23.14,0.4722,0.9762,361886
1400608204943579,right,0.5321,0.168,0.0668,28.25,0.4369,0.8208,182787
1400621701436824,right,0.5252,0.4061,0.1782,23.83,0.5929,0.9647,487518
1401412591438852,right,0.5435,0.543,0.183,19.35,0.3971,0.9503,500721
1401636471414590,right,0.5351,0.5346,0.1913,30.51,0.6029,0.93,523422
1402770704866843,right,0.4891,0.3231,0.0671,35.37,0.2976,0.7059,183580
1402825254856534,right,0.5662,0.4521,0.2183,29.87,0.4902,0.9166,597451
1404082337919209,right,0.5366,0.3908,0.1889,23.3,0.451,0.9351,516896
1404499181331339,right,0.5558,0.4679,0.1526,30.02,0.4375,0.8502,417559
1404609621388544,right,0.545,0.4704,0.2282,31.98,0.4234,0.8704,624538
1404841128104239,right,0.5217,0.4531,0.208,18.66,0.6094,0.9903,569121
1405495910981693,right,0.4911,0.3953,0.1504,29.31,0.4511,0.9253,411524
1405724494621190,right,0.5682,0.4802,0.1871,23.45,0.3241,0.5341,511916
1406698610863964,right,0.582,0.5059,0.1971,30.48,0.4715,0.959,539367
1407064061115153,right,0.5539,0.3972,0.072,36.43,0.3636,0.4309,197014
1407181217727676,right,0.5835,0.539,0.2633,30.33,0.5224,0.9143,720581
1407430561022768,right,0.5296,0.2633,0.1183,24.0,0.3148,0.7261,323812
1408124770696783,right,0.5074,0.3666,0.1724,27.83,0.4,0.5373,471870
1409370770879916,right,0.5371,0.2945,0.0605,25.86,0.3253,0.6209,165473
1409631313935950,right,0.5242,0.3987,0.1947,21.63,0.54,0.9665,532916
1409948393874832,right,0.5573,0.4096,0.1817,27.43,0.5114,0.7198,497322
1409981440773259,right,0.5306,0.46,0.0874,28.74,0.3333,0.808,239269
1410600040794896,right,0.6433,0.4941,0.1335,25.28,0.4624,0.7504,365444
1410992194015889,right,0.7199,0.5746,0.1122,32.23,0.5542,0.7398,306955
1411076667432963,right,0.5119,0.4382,0.1412,29.47,0.5455,0.9702,386512
1411274167139585,right,0.4886,0.418,0.0131,31.53,0.439,0.1798,35890
1412051067039762,right,0.4956,0.3809,0.1771,24.7,0.6458,0.9819,484669
1412388933100681,right,0.499,0.3444,0.1517,22.33,0.5263,0.8076,414987
1413592347212973,right,0.5217,0.3928,0.1801,32.76,0.4737,0.8276,492782
1414357893731429,right,0.4788,0.289,0.0688,32.22,0.3684,0.715,188260
1414386333431183,right,0.5489,0.5484,0.1812,23.24,0.5484,0.9023,495734
1414813140124562,right,0.6907,0.5395,0.251,24.06,0.5636,0.8044,686830
1414880346859462,right,0.5618,0.3547,0.0994,36.31,0.3704,0.7718,272001
1415075110078551,right,0.5563,0.4807,0.1826,34.01,0.4105,0.9185,499720
1415222840065712,right,0.5084,0.3216,0.1094,26.72,0.4057,0.7936,299288
1416292793287898,right,0.5326,0.5321,0.2017,30.7,0.4659,0.9088,551837
1416812056773577,right,0.6122,0.6117,0.2321,22.02,0.55,0.9816,635025
1417733046559060,right,0.5089,0.4723,0.1525,23.37,0.4545,0.9851,417206
1417822573313789,right,0.7742,0.6364,0.1206,17.26,0.5429,0.7436,329975
1418151233241049,right,0.5499,0.4076,0.209,18.73,0.5143,0.9643,571968
1419305399573268,right,0.5529,0.3928,0.1168,36.26,0.403,0.7188,319720
1420533849628690,right,0.5919,0.455,0.1358,32.34,0.3226,0.5973,371602
1420867799443437,right,0.6497,0.6492,0.3042,37.14,0.4211,0.9419,832452
1422124462691963,right,0.5366,0.5361,0.181,31.7,0.5904,0.9403,495333
1422130162685361,right,0.5375,0.4906,0.2122,30.0,0.5946,0.9739,580596
1423458646182072,right,0.5553,0.4022,0.2171,21.72,0.4,0.9081,594089
1423594969480409,right,0.499,0.3631,0.1024,29.18,0.32,0.7309,280191
1424394909094490,right,0.7302,0.6314,0.155,28.4,0.5294,0.7785,424077
1424643549032381,right,0.5672,0.417,0.1879,22.68,0.4054,0.7286,514104
1425239162716098,right,0.6912,0.5924,0.2304,25.08,0.3288,0.8969,630429
1425942692877710,right,0.5232,0.5227,0.2451,20.88,0.6067,0.9538,670725
1427668335536488,right,0.5494,0.4595,0.2125,30.27,0.4271,0.9286,581496
1431136372016880,right,0.5109,0.3928,0.1085,31.11,0.322,0.8056,296902
1431567895306532,right,0.496,0.2525,0.0032,32.66,0.3839,0.2459,8688
1431574798339803,right,0.538,0.4862,0.2258,26.94,0.5122,0.7702,617909
1431678868537500,right,0.503,0.4032,0.1692,26.93,0.6941,0.995,463122
1431903178589087,right,0.5543,0.4308,0.1855,27.59,0.4286,0.805,507712
1432140278703379,right,0.5104,0.2663,0.1132,18.59,0.5882,0.8831,309870
1432230365147277,right,0.5588,0.2549,0.1207,20.21,0.4328,0.7572,330192
1432887428350704,right,0.6156,0.5237,0.2377,26.09,0.55,0.971,650348
1433160922153164,right,0.4753,0.3211,0.0586,28.47,0.3108,0.7542,160267
1433216418477399,right,0.5252,0.4496,0.1632,28.22,0.3824,0.8751,446658
1434020118430439,right,0.5203,0.4046,0.1316,26.43,0.5865,0.8199,360247
1434565084725714,right,0.5499,0.456,0.2174,21.71,0.3902,0.9608,594775
1435708394559082,right,0.5366,0.5361,0.2119,23.45,0.4737,0.9846,579749
1436158524699170,right,0.5672,0.4802,0.1556,24.25,0.5273,0.8236,425748
1439206134522636,right,0.5114,0.3528,0.1241,25.86,0.4783,0.8354,339535
1439320414518405,right,0.5227,0.4274,0.1744,30.93,0.5568,0.9642,477341
1440322880768767,right,0.4936,0.3389,0.044,30.42,0.3333,0.5104,120460
1440479927626974,right,0.5489,0.3958,0.1537,22.52,0.4,0.7128,420632
1441166370914725,right,0.5484,0.4629,0.2124,21.8,0.4268,0.9757,581129
1441646387632673,right,0.5114,0.375,0.1582,32.34,0.5439,0.8159,432781
1442365681235399,right,0.6215,0.5321,0.2241,21.65,0.6389,0.9863,613294
1443445313812088,right,0.5459,0.4738,0.1975,22.23,0.5088,0.9783,540462
1444267860595938,right,0.6052,0.5484,0.2662,41.25,0.4559,0.8378,728429
1444791280694112,right,0.6215,0.4975,0.1895,25.3,0.3425,0.7904,518578
1445146187131254,right,0.5568,0.5563,0.2267,23.75,0.4462,0.9568,620287
1445978613534729,right,0.5657,0.4254,0.1426,20.75,0.4359,0.7348,390175
1446400480338938,right,0.5608,0.3498,0.1549,21.58,0.3333,0.7511,423997
1446699030147795,right,0.545,0.457,0.2142,28.91,0.5161,0.9608,586060
1446731560157230,right,0.5306,0.4476,0.2009,27.21,0.56,0.973,549670
1449089469942690,right,0.5148,0.3794,0.0157,36.93,0.3438,0.5699,42998
1450324396653256,right,0.5795,0.4145,0.1983,31.38,0.5364,0.8603,542658
1451051669717973,right,0.5845,0.5128,0.2579,20.71,0.4638,0.8951,705741
1451261119686818,right,0.5578,0.4768,0.1644,32.5,0.402,0.8762,449803
1451822013123884,right,0.5217,0.4615,0.2104,23.51,0.4048,0.9832,575704
1451972289683205,right,0.5341,0.4432,0.2085,18.89,0.3571,0.927,570593
1455155085972597,right,0.5568,0.4239,0.0949,28.01,0.3247,0.5856,259755
1457392106109224,right,0.5499,0.4091,0.1974,31.84,0.563,0.9413,540111
1458219382974177,right,0.5054,0.2544,0.0765,23.8,0.5122,0.8949,209291
1468163064725593,right,0.5593,0.5588,0.2164,27.86,0.5484,0.9697,592125
1471311624412210,right,0.6196,0.4348,0.1364,24.64,0.4364,0.774,373153
1475063584241981,right,0.5499,0.4847,0.2051,27.7,0.5039,0.9719,561277
1476605354469316,right,0.5553,0.1858,0.0746,19.73,0.2935,0.6807,204071
1481763816894942,right,0.5603,0.3696,0.2119,19.45,0.4286,0.865,579862
1481959780016261,right,0.5272,0.4051,0.129,31.31,0.3709,0.4493,352892
1484661199896262,right,0.5237,0.5232,0.275,23.55,0.4211,0.9655,752495
1499339852197654,right,0.5662,0.4308,0.2297,25.3,0.4609,0.8209,628575
1504479640648457,right,0.5494,0.5489,0.2336,20.87,0.427,0.9685,639282
1505384250562544,right,0.5588,0.5583,0.2268,38.33,0.5366,0.9067,620747
1505790297864431,right,0.539,0.5188,0.2697,29.31,0.4364,0.961,738138
1506260030473296,right,0.5845,0.5163,0.2253,20.36,0.6087,0.9091,616422
1507768673656276,right,0.6008,0.6003,0.2361,31.21,0.6,0.9402,646170
1508216290279809,right,0.5627,0.4659,0.2236,20.01,0.475,0.9057,611934
1514802390472924,right,0.5222,0.3221,0.1037,22.87,0.4386,0.9237,283864
1515557056196564,right,0.7125,0.6413,0.2815,31.71,0.5526,0.9526,770330
1516178526151925,right,0.752,0.6403,0.1198,22.74,0.3088,0.5709,327763
1517209379354336,right,0.6161,0.4293,0.1916,24.54,0.5517,0.8971,524210
1518610519199451,right,0.5815,0.4901,0.1865,27.43,0.5306,0.9451,510352
1518952982522021,right,0.7312,0.5855,0.2159,32.85,0.561,0.9249,590826
1521772675571793,right,0.7144,0.5326,0.1535,24.93,0.5366,0.7268,420136
1523225192113236,right,0.6082,0.4585,0.1596,31.01,0.3276,0.3022,436718
1523531765397814,right,0.544,0.4763,0.2254,33.28,0.4505,0.8752,616789
1525901558483169,right,0.625,0.4773,0.1553,26.98,0.5376,0.8374,425091
1528077598651560,right,0.5296,0.3246,0.1071,26.28,0.4783,0.9131,293083
1528093431629030,right,0.5425,0.4629,0.2028,23.03,0.5929,0.9702,554958
1532687121321293,right,0.5647,0.5237,0.2529,37.09,0.4643,0.838,691994
1533515557738702,right,0.5692,0.4387,0.1701,23.6,0.3521,0.7703,465506
1535613974217835,right,0.5553,0.5548,0.2296,29.56,0.4242,0.9363,628288
1536667720878594,right,0.5341,0.4536,0.2033,25.64,0.5479,0.9771,556335
1537164404005524,right,0.5079,0.5074,0.2512,20.14,0.6184,0.9634,687325
1538364580578263,right,0.5222,0.4293,0.1938,26.77,0.53,0.8783,530282
1538652677230429,right,0.7574,0.7283,0.2649,31.0,0.3944,0.8881,724896
1542459003686150,right,0.7297,0.6349,0.0465,30.99,0.4384,0.695,127322
1543660760195066,right,0.5667,0.4249,0.1618,23.7,0.5714,0.8642,442664
1543973606883737,right,0.5524,0.4111,0.2107,23.2,0.4079,0.9812,576510
1545352160924489,right,0.5296,0.5292,0.2383,29.71,0.3393,0.9368,652208
1548434216447726,right,0.4965,0.3216,0.1071,34.27,0.359,0.7197,293134
1548725606381641,right,0.5361,0.292,0.1343,20.06,0.3587,0.9551,367604
1551429212813439,right,0.541,0.4155,0.1275,26.4,0.4783,0.6882,348892
1551874459431901,right,0.5618,0.5247,0.1208,28.27,0.4071,0.6691,330678
1552911372595880,right,0.5193,0.4432,0.1732,20.71,0.3125,0.4656,473982
1554569835819578,right,0.4471,0.2041,0.005,35.85,0.3565,0.1428,13774
1554631779097375,right,0.5183,0.4531,0.0595,22.88,0.4906,0.4753,162728
1556548662304258,right,0.5534,0.4827,0.1905,27.94,0.4384,0.9656,521398
1557173545349441,right,0.5445,0.4303,0.193,29.47,0.4151,0.9296,528260
1559043818713284,right,0.5385,0.3691,0.163,28.26,0.4133,0.8781,446092
1561335355175392,right,0.5687,0.3123,0.1369,19.81,0.5405,0.9977,374534
1564010848201897,right,0.4896,0.3557,0.1385,30.8,0.3125,0.6493,378873
1564557954588605,right,0.4956,0.3409,0.0085,32.16,0.3333,0.2297,23322
1566155707960225,right,0.5455,0.4081,0.1931,21.83,0.6102,0.9314,528478
1566362787936218,right,0.6008,0.4733,0.2044,27.08,0.3168,0.5008,559321
1566962201207726,right,0.501,0.1789,0.0654,23.66,0.3333,0.5182,178928
1567386371152703,right,0.4797,0.3379,0.1141,26.55,0.5789,0.8707,312315
1568057677948499,right,0.5702,0.4565,0.2269,36.23,0.4471,0.9209,620924
1568499914299835,right,0.6354,0.5203,0.2507,31.52,0.3182,0.3593,686161
1569459370957937,right,0.5371,0.5193,0.2594,30.38,0.3158,0.8711,709885
1571692260826396,right,0.5667,0.5662,0.2272,27.23,0.5185,0.9387,621693
1573044960611029,right,0.5583,0.5578,0.1567,31.53,0.3443,0.6299,428811
1573799717263909,right,0.5114,0.2871,0.035,33.43,0.3012,0.5536,95892
1575493180156298,right,0.6828,0.5311,0.0978,26.82,0.2963,0.7073,267677
1575601160329293,right,0.5395,0.3533,0.1099,34.1,0.3654,0.7659,300867
1577829406874181,right,0.5583,0.3641,0.0559,24.69,0.2917,0.6249,152953
1578998233521126,right,0.5287,0.457,0.2032,21.57,0.5476,0.9796,556177
1579494726430621,right,0.6428,0.5756,0.2279,24.7,0.5618,0.8626,623743
1580823789525834,right,0.6403,0.5608,0.2156,24.24,0.377,0.9019,589897
1582861549505518,right,0.5425,0.3552,0.1049,22.98,0.5909,0.8719,287161
